Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,Question Key,Response
2,1562178747880,03/07/2019 18:32:27,1562178745182,1,03/07/2019 19:32:25,8449,8,questionnaire-zk38,,2761049,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,age-1,38
3,1562178748563,03/07/2019 18:32:28,1562178745184,1,03/07/2019 19:32:25,8449,8,questionnaire-zk38,,2761049,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Post-secondary non-tertiary education
4,1562178748563,03/07/2019 18:32:28,1562178745184,1,03/07/2019 19:32:25,8449,8,questionnaire-zk38,,2761049,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,1
5,1562178748563,03/07/2019 18:32:28,1562178745184,1,03/07/2019 19:32:25,8449,8,questionnaire-zk38,,2761049,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Female
6,1562178748563,03/07/2019 18:32:28,1562178745184,1,03/07/2019 19:32:25,8449,8,questionnaire-zk38,,2761049,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,1
7,1562178748563,03/07/2019 18:32:28,1562178745185,1,03/07/2019 19:32:25,8449,8,questionnaire-zk38,,2761049,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1562178748563,03/07/2019 18:32:28,1562178745185,1,03/07/2019 19:32:25,8449,8,questionnaire-zk38,,2761049,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1562178748563,03/07/2019 18:32:28,1562178745185,1,03/07/2019 19:32:25,8449,8,questionnaire-zk38,,2761049,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562178748563,03/07/2019 18:32:28,1562178745185,1,03/07/2019 19:32:25,8449,8,questionnaire-zk38,,2761049,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562178748563,03/07/2019 18:32:28,1562178745186,1,03/07/2019 19:32:25,8449,8,questionnaire-zk38,,2761049,5663efdd1e460a0011633801,766092,,complete,,5d1cf4569f866e001fe8348e,computer,Desktop or Laptop,Windows 10,Chrome 74.0.3729.131,1366x768,1366x625,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,13637
1,1562198051491,03/07/2019 23:54:11,1562198051384,-4,03/07/2019 19:54:11,8449,8,questionnaire-zk38,,2761915,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,BEGIN QUESTIONNAIRE,
2,1562198071655,03/07/2019 23:54:31,1562198071605,-4,03/07/2019 19:54:31,8449,8,questionnaire-zk38,,2761915,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,age-1,32
3,1562198071797,03/07/2019 23:54:31,1562198071606,-4,03/07/2019 19:54:31,8449,8,questionnaire-zk38,,2761915,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1,Bachelor's Degree
4,1562198071797,03/07/2019 23:54:31,1562198071606,-4,03/07/2019 19:54:31,8449,8,questionnaire-zk38,,2761915,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,response-1-quantised,2
5,1562198071797,03/07/2019 23:54:31,1562198071606,-4,03/07/2019 19:54:31,8449,8,questionnaire-zk38,,2761915,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1,Female
6,1562198071797,03/07/2019 23:54:31,1562198071607,-4,03/07/2019 19:54:31,8449,8,questionnaire-zk38,,2761915,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,END QUESTIONNAIRE,20223
7,1562198071797,03/07/2019 23:54:31,1562198071607,-4,03/07/2019 19:54:31,8449,8,questionnaire-zk38,,2761915,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1,Right-handed
8,1562198071797,03/07/2019 23:54:31,1562198071607,-4,03/07/2019 19:54:31,8449,8,questionnaire-zk38,,2761915,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,handedness-1-quantised,1
9,1562198071797,03/07/2019 23:54:31,1562198071607,-4,03/07/2019 19:54:31,8449,8,questionnaire-zk38,,2761915,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-1,I do not have any psychiatric or neurological disorders
10,1562198071797,03/07/2019 23:54:31,1562198071607,-4,03/07/2019 19:54:31,8449,8,questionnaire-zk38,,2761915,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,confirmation-1-2,I am not taking any medications for psychiatric disorders
11,1562198071797,03/07/2019 23:54:31,1562198071607,-4,03/07/2019 19:54:31,8449,8,questionnaire-zk38,,2761915,5b8c12882cb1e4000133137e,766229,,complete,,5d1d3fa2a7056c000174ff7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1536x864,1536x722,after questionnairs,Demographics,2,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,gender-1-quantised,1
END OF FILE
